sample_id	forward-absolute-filepath	reverse-absolute-filepath	Mouse-ID	LK16Sid	ExName	Ex	LavageDate	MP	SampleOrigin	Cage	ExCage	ExCageTp	Timepoint	TimeP	Timepoint.wks	AntibioticTx	Infected	Tp.Cage	Tp.ABX	Tp.Infect	ABX.Infect	Tp.ABX.Infect	NaturalMicro	InfectionStage	InfectStage2	InfectStageDepo	InfectStagePreUM	InfectStageDEM	ViralCopyNumber	ViralCopyNumberHighLow	DiseaseCINEndpoint 	DiseaseCINEndpointRanked	Cleared.Persistent
LK16S004-264	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_264_S268_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_264_S268_R2_001.fastq.gz	10-27-C20	LK16S004_264	Baseline	E3	10/27/20	C20	Cage Wall	Cage8	E3_Cage8	E3_Cage8_Tp8	Timepoint 8	8	12	None	Mock	Tp8_Cage8	Tp8_None	Tp8_Mock	None_Mock	Tp8_None_Mock	No	10 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-265	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_265_S269_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_265_S269_R2_001.fastq.gz	11-10-M3-1	LK16S004_265	Baseline	E3	11/10/20	M3-1	Mouse	Cage3	E3_Cage3	E3_Cage3_Tp9	Timepoint 9	9	14	ABX	Mock	Tp9_Cage3	Tp9_ABX	Tp9_Mock	ABX_Mock	Tp9_ABX_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-266	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_266_S270_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_266_S270_R2_001.fastq.gz	11-10-M3-2	LK16S004_266	Baseline	E3	11/10/20	M3-2	Mouse	Cage3	E3_Cage3	E3_Cage3_Tp9	Timepoint 9	9	14	ABX	Mock	Tp9_Cage3	Tp9_ABX	Tp9_Mock	ABX_Mock	Tp9_ABX_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-267	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_267_S271_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_267_S271_R2_001.fastq.gz	11-10-M3-3	LK16S004_267	Baseline	E3	11/10/20	M3-3	Mouse	Cage3	E3_Cage3	E3_Cage3_Tp9	Timepoint 9	9	14	ABX	Mock	Tp9_Cage3	Tp9_ABX	Tp9_Mock	ABX_Mock	Tp9_ABX_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-268	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_268_S272_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_268_S272_R2_001.fastq.gz	11-10-M4-1	LK16S004_268	Baseline	E3	11/10/20	M4-1	Mouse	Cage4	E3_Cage4	E3_Cage4_Tp9	Timepoint 9	9	14	ABX	Infected	Tp9_Cage4	Tp9_ABX	Tp9_Infected	ABX_Infected	Tp9_ABX_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)			CIN3	High	
LK16S004-269	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_269_S273_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_269_S273_R2_001.fastq.gz	11-10-M4-2	LK16S004_269	Baseline	E3	11/10/20	M4-2	Mouse	Cage4	E3_Cage4	E3_Cage4_Tp9	Timepoint 9	9	14	ABX	Infected	Tp9_Cage4	Tp9_ABX	Tp9_Infected	ABX_Infected	Tp9_ABX_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)			CIN2 (considered 3)	High 	
LK16S004-270	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_270_S274_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_270_S274_R2_001.fastq.gz	11-10-M4-3	LK16S004_270	Baseline	E3	11/10/20	M4-3	Mouse	Cage4	E3_Cage4	E3_Cage4_Tp9	Timepoint 9	9	14	ABX	Infected	Tp9_Cage4	Tp9_ABX	Tp9_Infected	ABX_Infected	Tp9_ABX_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)			CIN2	Low	
LK16S004-271	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_271_S275_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_271_S275_R2_001.fastq.gz	11-10-M5-1	LK16S004_271	Baseline	E3	11/10/20	M5-1	Mouse	Cage5	E3_Cage5	E3_Cage5_Tp9	Timepoint 9	9	14	ABX	Untouched	Tp9_Cage5	Tp9_ABX	Tp9_Untouched	ABX_Untouched	Tp9_ABX_Untouched	No	12 wks post-MmuPV1 infection	Infected	Infected	Untouched	Mid Infection (8-10-12wpi)					
LK16S004-272	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_272_S277_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_272_S277_R2_001.fastq.gz	11-10-M5-2	LK16S004_272	Baseline	E3	11/10/20	M5-2	Mouse	Cage5	E3_Cage5	E3_Cage5_Tp9	Timepoint 9	9	14	ABX	Untouched	Tp9_Cage5	Tp9_ABX	Tp9_Untouched	ABX_Untouched	Tp9_ABX_Untouched	No	12 wks post-MmuPV1 infection	Infected	Infected	Untouched	Mid Infection (8-10-12wpi)					
LK16S004-273	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_273_S278_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_273_S278_R2_001.fastq.gz	11-10-M5-3	LK16S004_273	Baseline	E3	11/10/20	M5-3	Mouse	Cage5	E3_Cage5	E3_Cage5_Tp9	Timepoint 9	9	14	ABX	Untouched	Tp9_Cage5	Tp9_ABX	Tp9_Untouched	ABX_Untouched	Tp9_ABX_Untouched	No	12 wks post-MmuPV1 infection	Infected	Infected	Untouched	Mid Infection (8-10-12wpi)					
LK16S004-274	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_274_S279_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_274_S279_R2_001.fastq.gz	11-10-M5-5	LK16S004_274	Baseline	E3	11/10/20	M5-5	Mouse	Cage5	E3_Cage5	E3_Cage5_Tp9	Timepoint 9	9	14	ABX	Untouched	Tp9_Cage5	Tp9_ABX	Tp9_Untouched	ABX_Untouched	Tp9_ABX_Untouched	No	12 wks post-MmuPV1 infection	Infected	Infected	Untouched	Mid Infection (8-10-12wpi)					
LK16S004-275	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_275_S280_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_275_S280_R2_001.fastq.gz	11-10-M6-1	LK16S004_275	Baseline	E3	11/10/20	M6-1	Mouse	Cage6	E3_Cage6	E3_Cage6_Tp9	Timepoint 9	9	14	None	Untouched	Tp9_Cage6	Tp9_None	Tp9_Untouched	None_Untouched	Tp9_None_Untouched	No	12 wks post-MmuPV1 infection	Infected	Infected	Untouched	Mid Infection (8-10-12wpi)					
LK16S004-276	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_276_S281_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_276_S281_R2_001.fastq.gz	11-10-M6-2	LK16S004_276	Baseline	E3	11/10/20	M6-2	Mouse	Cage6	E3_Cage6	E3_Cage6_Tp9	Timepoint 9	9	14	None	Untouched	Tp9_Cage6	Tp9_None	Tp9_Untouched	None_Untouched	Tp9_None_Untouched	No	12 wks post-MmuPV1 infection	Infected	Infected	Untouched	Mid Infection (8-10-12wpi)					
LK16S004-277	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_277_S282_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_277_S282_R2_001.fastq.gz	11-10-M6-4	LK16S004_277	Baseline	E3	11/10/20	M6-4	Mouse	Cage6	E3_Cage6	E3_Cage6_Tp9	Timepoint 9	9	14	None	Untouched	Tp9_Cage6	Tp9_None	Tp9_Untouched	None_Untouched	Tp9_None_Untouched	No	12 wks post-MmuPV1 infection	Infected	Infected	Untouched	Mid Infection (8-10-12wpi)					
LK16S004-278	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_278_S283_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_278_S283_R2_001.fastq.gz	11-10-M7-1	LK16S004_278	Baseline	E3	11/10/20	M7-1	Mouse	Cage7	E3_Cage7	E3_Cage7_Tp9	Timepoint 9	9	14	None	Infected	Tp9_Cage7	Tp9_None	Tp9_Infected	None_Infected	Tp9_None_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)					
LK16S004-279	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_279_S284_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_279_S284_R2_001.fastq.gz	11-10-M7-2	LK16S004_279	Baseline	E3	11/10/20	M7-2	Mouse	Cage7	E3_Cage7	E3_Cage7_Tp9	Timepoint 9	9	14	None	Infected	Tp9_Cage7	Tp9_None	Tp9_Infected	None_Infected	Tp9_None_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)	6.72E+05	High	CIN2 (considered 3)	High	Persistent
LK16S004-280	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_280_S285_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_280_S285_R2_001.fastq.gz	11-10-M7-3	LK16S004_280	Baseline	E3	11/10/20	M7-3	Mouse	Cage7	E3_Cage7	E3_Cage7_Tp9	Timepoint 9	9	14	None	Infected	Tp9_Cage7	Tp9_None	Tp9_Infected	None_Infected	Tp9_None_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)	1.01E+06	High	CIN2  	Low	Persistent
LK16S004-281	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_281_S286_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_281_S286_R2_001.fastq.gz	11-10-M8-1	LK16S004_281	Baseline	E3	11/10/20	M8-1	Mouse	Cage8	E3_Cage8	E3_Cage8_Tp9	Timepoint 9	9	14	None	Mock	Tp9_Cage8	Tp9_None	Tp9_Mock	None_Mock	Tp9_None_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-282	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_282_S287_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_282_S287_R2_001.fastq.gz	11-10-M8-2	LK16S004_282	Baseline	E3	11/10/20	M8-2	Mouse	Cage8	E3_Cage8	E3_Cage8_Tp9	Timepoint 9	9	14	None	Mock	Tp9_Cage8	Tp9_None	Tp9_Mock	None_Mock	Tp9_None_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-283	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_283_S289_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_283_S289_R2_001.fastq.gz	11-10-M8-3	LK16S004_283	Baseline	E3	11/10/20	M8-3	Mouse	Cage8	E3_Cage8	E3_Cage8_Tp9	Timepoint 9	9	14	None	Mock	Tp9_Cage8	Tp9_None	Tp9_Mock	None_Mock	Tp9_None_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-284	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_284_S290_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_284_S290_R2_001.fastq.gz	11-10-M8-4	LK16S004_284	Baseline	E3	11/10/20	M8-4	Mouse	Cage8	E3_Cage8	E3_Cage8_Tp9	Timepoint 9	9	14	None	Mock	Tp9_Cage8	Tp9_None	Tp9_Mock	None_Mock	Tp9_None_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-285	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_285_S291_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_285_S291_R2_001.fastq.gz	11-10-M8-5	LK16S004_285	Baseline	E3	11/10/20	M8-5	Mouse	Cage8	E3_Cage8	E3_Cage8_Tp9	Timepoint 9	9	14	None	Mock	Tp9_Cage8	Tp9_None	Tp9_Mock	None_Mock	Tp9_None_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-286	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_286_S292_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_286_S292_R2_001.fastq.gz	11-10-M9-1	LK16S004_286	Baseline	E3	11/10/20	M9-1	Mouse	Cage9	E3_Cage9	E3_Cage9_Tp9	Timepoint 9	9	14	ABX	Mock	Tp9_Cage9	Tp9_ABX	Tp9_Mock	ABX_Mock	Tp9_ABX_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-287	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_287_S293_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_287_S293_R2_001.fastq.gz	11-10-M9-2	LK16S004_287	Baseline	E3	11/10/20	M9-2	Mouse	Cage9	E3_Cage9	E3_Cage9_Tp9	Timepoint 9	9	14	ABX	Mock	Tp9_Cage9	Tp9_ABX	Tp9_Mock	ABX_Mock	Tp9_ABX_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-288	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_288_S294_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_288_S294_R2_001.fastq.gz	11-10-M9-3	LK16S004_288	Baseline	E3	11/10/20	M9-3	Mouse	Cage9	E3_Cage9	E3_Cage9_Tp9	Timepoint 9	9	14	ABX	Mock	Tp9_Cage9	Tp9_ABX	Tp9_Mock	ABX_Mock	Tp9_ABX_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-289	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_289_S295_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_289_S295_R2_001.fastq.gz	11-10-M10-1	LK16S004_289	Baseline	E3	11/10/20	M10-1	Mouse	Cage10	E3_Cage10	E3_Cage10_Tp9	Timepoint 9	9	14	ABX	Infected	Tp9_Cage10	Tp9_ABX	Tp9_Infected	ABX_Infected	Tp9_ABX_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)					
LK16S004-290	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_290_S296_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_290_S296_R2_001.fastq.gz	11-10-M10-2	LK16S004_290	Baseline	E3	11/10/20	M10-2	Mouse	Cage10	E3_Cage10	E3_Cage10_Tp9	Timepoint 9	9	14	ABX	Infected	Tp9_Cage10	Tp9_ABX	Tp9_Infected	ABX_Infected	Tp9_ABX_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)					
LK16S004-291	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_291_S297_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_291_S297_R2_001.fastq.gz	11-10-M11-1	LK16S004_291	Baseline	E3	11/10/20	M11-1	Mouse	Cage11	E3_Cage11	E3_Cage11_Tp9	Timepoint 9	9	14	None	Infected	Tp9_Cage11	Tp9_None	Tp9_Infected	None_Infected	Tp9_None_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)	4.91E+06	High	CIN3	High 	Persistent
LK16S004-292	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_292_S298_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_292_S298_R2_001.fastq.gz	11-10-M11-3	LK16S004_292	Baseline	E3	11/10/20	M11-3	Mouse	Cage11	E3_Cage11	E3_Cage11_Tp9	Timepoint 9	9	14	None	Infected	Tp9_Cage11	Tp9_None	Tp9_Infected	None_Infected	Tp9_None_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)	1.14E+05	High	CIN2	Low	Persistent
LK16S004-293	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_293_S299_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_293_S299_R2_001.fastq.gz	11-10-C14	LK16S004_293	Baseline	E3	11/10/20	C14	Cage Wall	Cage5	E3_Cage5	E3_Cage5_Tp9	Timepoint 9	9	14	ABX	Untouched	Tp9_Cage5	Tp9_ABX	Tp9_Untouched	ABX_Untouched	Tp9_ABX_Untouched	No	12 wks post-MmuPV1 infection	Infected	Infected	Untouched	Mid Infection (8-10-12wpi)					
LK16S004-294	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_294_S300_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_294_S300_R2_001.fastq.gz	11-10-C16	LK16S004_294	Baseline	E3	11/10/20	C16	Cage Wall	Cage6	E3_Cage6	E3_Cage6_Tp9	Timepoint 9	9	14	None	Untouched	Tp9_Cage6	Tp9_None	Tp9_Untouched	None_Untouched	Tp9_None_Untouched	No	12 wks post-MmuPV1 infection	Infected	Infected	Untouched	Mid Infection (8-10-12wpi)					
LK16S004-295	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_295_S301_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_295_S301_R2_001.fastq.gz	11-10-C18	LK16S004_295	Baseline	E3	11/10/20	C18	Cage Wall	Cage7	E3_Cage7	E3_Cage7_Tp9	Timepoint 9	9	14	None	Infected	Tp9_Cage7	Tp9_None	Tp9_Infected	None_Infected	Tp9_None_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)					
LK16S004-296	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_296_S302_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_296_S302_R2_001.fastq.gz	11-10-C20	LK16S004_296	Baseline	E3	11/10/20	C20	Cage Wall	Cage8	E3_Cage8	E3_Cage8_Tp9	Timepoint 9	9	14	None	Mock	Tp9_Cage8	Tp9_None	Tp9_Mock	None_Mock	Tp9_None_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-297	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_297_S303_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_297_S303_R2_001.fastq.gz	11-10-C22	LK16S004_297	Baseline	E3	11/10/20	C22	Cage Wall	Cage9	E3_Cage9	E3_Cage9_Tp9	Timepoint 9	9	14	ABX	Mock	Tp9_Cage9	Tp9_ABX	Tp9_Mock	ABX_Mock	Tp9_ABX_Mock	No	12 wks post-MmuPV1 infection	Infected	Infected	Mock	Mid Infection (8-10-12wpi)					
LK16S004-298	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_298_S304_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_298_S304_R2_001.fastq.gz	11-10-C24	LK16S004_298	Baseline	E3	11/10/20	C24	Cage Wall	Cage10	E3_Cage10	E3_Cage10_Tp9	Timepoint 9	9	14	ABX	Infected	Tp9_Cage10	Tp9_ABX	Tp9_Infected	ABX_Infected	Tp9_ABX_Infected	No	12 wks post-MmuPV1 infection	Infected	Infected	Infected	Mid Infection (8-10-12wpi)					
LK16S004-300	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_300_S306_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_300_S306_R2_001.fastq.gz	Neg1-15	LK16S004_300	Baseline	E3		Neg1-15	NegEx	NegEx	E3_NegEX	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	No										
LK16S004-302	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_302_S308_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_302_S308_R2_001.fastq.gz	Neg1-23	LK16S004_302	Baseline	E3		Neg1-23	NegEx	NegEx	E3_NegEX	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	No										
LK16S004-303	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_303_S309_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_303_S309_R2_001.fastq.gz	Neg1-25	LK16S004_303	Baseline	E3		Neg1-25	NegEx	NegEx	E3_NegEX	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	No										
LK16S004-304	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_304_S310_R1_001.fastq.gz	/Users/liztown/Documents/KalanLab/Sequencing/16S/LK16S004/LK16S004_304_S310_R2_001.fastq.gz	Neg1-28	LK16S004_304	Baseline	E3		Neg1-28	NegEx	NegEx	E3_NegEX	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	NegEx	No										
